ID,VOICED/UNVOICED,SPEAKER,OWNER,
6635,5,5,Wiktor,
6636,5,5,Wiktor,
6637,5,5,Wiktor,
6638,5,5,Wiktor,
6639,5,5,Wiktor,
6640,5,5,Wiktor,
6641,5,5,Wiktor,
6642,5,5,Wiktor,
6643,5,5,Wiktor,
6644,5,5,Wiktor,
6645,5,5,Wiktor,
6646,5,5,Wiktor,
6647,5,5,Wiktor,
6648,5,5,Wiktor,
6649,5,5,Wiktor,
6650,5,5,Wiktor,
6651,5,5,Wiktor,
6652,5,5,Wiktor,
6653,5,5,Wiktor,
6654,5,5,Wiktor,
6655,5,5,Wiktor,
6656,5,5,Wiktor,
6657,5,5,Wiktor,
6658,5,5,Wiktor,
6659,5,5,Wiktor,
6660,5,5,Wiktor,
6661,5,5,Wiktor,
6662,5,5,Wiktor,
6663,5,5,Wiktor,
6664,5,5,Wiktor,
6665,5,5,Wiktor,
6666,5,5,Wiktor,
6667,5,5,Wiktor,
6668,5,5,Wiktor,
6669,5,5,Wiktor,
6670,5,5,Wiktor,
6671,5,5,Wiktor,
6672,5,5,Wiktor,
6673,5,5,Wiktor,
6674,5,5,Wiktor,
6675,5,5,Wiktor,
6676,5,5,Wiktor,
6677,5,5,Wiktor,
6678,5,5,Wiktor,
6679,5,5,Wiktor,
6680,5,5,Wiktor,
6681,5,5,Wiktor,
6682,5,5,Wiktor,
6683,5,5,Wiktor,
6684,5,5,Wiktor,
6685,5,5,Wiktor,
6686,5,5,Wiktor,
6687,5,5,Wiktor,
6688,5,5,Wiktor,
6689,5,5,Wiktor,
6690,5,5,Wiktor,
6691,5,5,Wiktor,
6692,5,5,Wiktor,
6693,5,5,Wiktor,
6694,5,5,Wiktor,
6695,5,5,Wiktor,
6696,5,5,Wiktor,
6697,5,5,Wiktor,
6698,5,5,Wiktor,
6699,5,5,Wiktor,
6700,5,5,Wiktor,
6701,5,5,Wiktor,
6702,5,5,Wiktor,
6703,5,5,Wiktor,
6704,5,5,Wiktor,
6705,5,5,Wiktor,
6706,5,5,Wiktor,
6707,5,5,Wiktor,
6708,5,5,Wiktor,
6709,5,5,Wiktor,
6710,5,5,Wiktor,
6711,5,5,Wiktor,
6712,5,5,Wiktor,
6713,5,5,Wiktor,
6714,5,5,Wiktor,
6715,5,5,Wiktor,
6716,5,5,Wiktor,
6717,5,5,Wiktor,
6718,5,5,Wiktor,
6719,5,5,Wiktor,
6720,5,5,Wiktor,
6721,5,5,Wiktor,
6722,5,5,Wiktor,
6723,5,5,Wiktor,
6724,5,5,Wiktor,
6725,5,5,Wiktor,
6726,5,5,Wiktor,
6727,5,5,Wiktor,
6728,5,5,Wiktor,
6729,5,5,Wiktor,
6730,5,5,Wiktor,
6731,5,5,Wiktor,
6732,5,5,Wiktor,
6733,5,5,Wiktor,
6734,5,5,Wiktor,
6735,5,5,Wiktor,
6736,5,5,Wiktor,
6737,5,5,Wiktor,
6738,5,5,Wiktor,
6739,5,5,Wiktor,
6740,5,5,Wiktor,
6741,5,5,Wiktor,
6742,5,5,Wiktor,
6743,5,5,Wiktor,
6744,5,5,Wiktor,
6745,5,5,Wiktor,
6746,5,5,Wiktor,
6747,5,5,Wiktor,
6748,5,5,Wiktor,
6749,5,5,Wiktor,
6750,5,5,Wiktor,
6751,5,5,Wiktor,
6752,5,5,Wiktor,
6753,5,5,Wiktor,
6754,5,5,Wiktor,
6755,5,5,Wiktor,
6756,5,5,Wiktor,
6757,5,5,Wiktor,
6758,5,5,Wiktor,
6759,5,5,Wiktor,
6760,5,5,Wiktor,
6761,5,5,Wiktor,
6762,5,5,Wiktor,
6763,5,5,Wiktor,
6764,5,5,Wiktor,
6765,5,5,Wiktor,
6766,5,5,Wiktor,
6767,5,5,Wiktor,
6768,5,5,Wiktor,
6769,5,5,Wiktor,
6770,5,5,Wiktor,
6771,5,5,Wiktor,
6772,5,5,Wiktor,
6773,5,5,Wiktor,
6774,5,5,Wiktor,
6775,5,5,Wiktor,
6776,5,5,Wiktor,
6777,5,5,Wiktor,
6778,5,5,Wiktor,
6779,5,5,Wiktor,
6780,5,5,Wiktor,
6781,5,5,Wiktor,
6782,5,5,Wiktor,
6783,5,5,Wiktor,
6784,5,5,Wiktor,
6785,5,5,Wiktor,
6786,5,5,Wiktor,
6787,5,5,Wiktor,
6788,5,5,Wiktor,
6789,5,5,Wiktor,
6790,5,5,Wiktor,
6791,5,5,Wiktor,
6792,5,5,Wiktor,
6793,5,5,Wiktor,
6794,5,5,Wiktor,
6795,5,5,Wiktor,
6796,5,5,Wiktor,
6797,5,5,Wiktor,
6798,5,5,Wiktor,
6799,5,5,Wiktor,
6800,5,5,Wiktor,
6801,5,5,Wiktor,
6802,5,5,Wiktor,
6803,5,5,Wiktor,
6804,5,5,Wiktor,
6805,5,5,Wiktor,
6806,5,5,Wiktor,
6807,5,5,Wiktor,
6808,5,5,Wiktor,
6809,5,5,Wiktor,
6810,5,5,Wiktor,
6811,5,5,Wiktor,
6812,5,5,Wiktor,
6813,5,5,Wiktor,
6814,5,5,Wiktor,
6815,5,5,Wiktor,
6816,5,5,Wiktor,
6817,5,5,Wiktor,
6818,5,5,Wiktor,
6819,5,5,Wiktor,
6820,5,5,Wiktor,
6821,5,5,Wiktor,
6822,5,5,Wiktor,
6823,5,5,Wiktor,
6824,5,5,Wiktor,
6825,5,5,Wiktor,
6826,5,5,Wiktor,
6827,5,5,Wiktor,
6828,5,5,Wiktor,
6829,5,5,Wiktor,
6830,5,5,Wiktor,
6831,5,5,Wiktor,
6832,5,5,Wiktor,
6833,5,5,Wiktor,
6834,5,5,Wiktor,
6835,5,5,Wiktor,
6836,5,5,Wiktor,
6837,5,5,Wiktor,
6838,5,5,Wiktor,
6839,5,5,Wiktor,
6840,5,5,Wiktor,
6841,5,5,Wiktor,
6842,5,5,Wiktor,
6843,5,5,Wiktor,
6844,5,5,Wiktor,
6845,5,5,Wiktor,
6846,5,5,Wiktor,
6847,5,5,Wiktor,
6848,5,5,Wiktor,
6849,5,5,Wiktor,
6850,5,5,Wiktor,
6851,5,5,Wiktor,
6852,5,5,Wiktor,
6853,5,5,Wiktor,
6854,5,5,Wiktor,
6855,5,5,Wiktor,
6856,5,5,Wiktor,
6857,5,5,Wiktor,
6858,5,5,Wiktor,
6859,5,5,Wiktor,
6860,5,5,Wiktor,
6861,5,5,Wiktor,
6862,5,5,Wiktor,
6863,5,5,Wiktor,
6864,5,5,Wiktor,
6865,5,5,Wiktor,
6866,5,5,Wiktor,
6867,5,5,Wiktor,
6868,5,5,Wiktor,
6869,5,5,Wiktor,
6870,5,5,Wiktor,
6871,5,5,Wiktor,
6872,5,5,Wiktor,
6873,5,5,Wiktor,
6874,5,5,Wiktor,
6875,5,5,Wiktor,
6876,5,5,Wiktor,
6877,5,5,Wiktor,
6878,5,5,Wiktor,
6879,5,5,Wiktor,
6880,5,5,Wiktor,
6881,5,5,Wiktor,
6882,5,5,Wiktor,
6883,5,5,Wiktor,
6884,5,5,Wiktor,
6885,5,5,Wiktor,
6886,5,5,Wiktor,
6887,5,5,Wiktor,
6888,5,5,Wiktor,
6889,5,5,Wiktor,
6890,5,5,Wiktor,
6891,5,5,Wiktor,
6892,5,5,Wiktor,
6893,5,5,Wiktor,
6894,5,5,Wiktor,
6895,5,5,Wiktor,
6896,5,5,Wiktor,
6897,5,5,Wiktor,
6898,5,5,Wiktor,
6899,5,5,Wiktor,
6900,5,5,Wiktor,
6901,5,5,Wiktor,
6902,5,5,Wiktor,
6903,5,5,Wiktor,
6904,5,5,Wiktor,
6905,5,5,Wiktor,
6906,5,5,Wiktor,
6907,5,5,Wiktor,
6908,5,5,Wiktor,
6909,5,5,Wiktor,
6910,5,5,Wiktor,
6911,5,5,Wiktor,
6912,5,5,Wiktor,
6913,5,5,Wiktor,
6914,5,5,Wiktor,
6915,5,5,Wiktor,
6916,5,5,Wiktor,
6917,5,5,Wiktor,
6918,5,5,Wiktor,
6919,5,5,Wiktor,
6920,5,5,Wiktor,
6921,5,5,Wiktor,
6922,5,5,Wiktor,
6923,5,5,Wiktor,
6924,5,5,Wiktor,
6925,5,5,Wiktor,
6926,5,5,Wiktor,
6927,5,5,Wiktor,
6928,5,5,Wiktor,
6929,5,5,Wiktor,
6930,5,5,Wiktor,
6931,5,5,Wiktor,
6932,5,5,Wiktor,
6933,5,5,Wiktor,
6934,5,5,Wiktor,
6935,5,5,Wiktor,
6936,5,5,Wiktor,
6937,5,5,Wiktor,
6938,5,5,Wiktor,
6939,5,5,Wiktor,
6940,5,5,Wiktor,
6941,5,5,Wiktor,
6942,5,5,Wiktor,
6943,5,5,Wiktor,
6944,5,5,Wiktor,
6945,5,5,Wiktor,
6946,5,5,Wiktor,
6947,5,5,Wiktor,
6948,5,5,Wiktor,
6949,5,5,Wiktor,
6950,5,5,Wiktor,
6951,5,5,Wiktor,
6952,5,5,Wiktor,
6953,5,5,Wiktor,
6954,5,5,Wiktor,
6955,5,5,Wiktor,
6956,5,5,Wiktor,
6957,5,5,Wiktor,
6958,5,5,Wiktor,
6959,5,5,Wiktor,
6960,5,5,Wiktor,
6961,5,5,Wiktor,
6962,5,5,Wiktor,
6963,5,5,Wiktor,
6964,5,5,Wiktor,
6965,5,5,Wiktor,
6966,5,5,Wiktor,
6967,5,5,Wiktor,
6968,5,5,Wiktor,
6969,5,5,Wiktor,
6970,5,5,Wiktor,
6971,5,5,Wiktor,
6972,5,5,Wiktor,
6973,5,5,Wiktor,
6974,5,5,Wiktor,
6975,5,5,Wiktor,
6976,5,5,Wiktor,
6977,5,5,Wiktor,
6978,5,5,Wiktor,
6979,5,5,Wiktor,
6980,5,5,Wiktor,
6981,5,5,Wiktor,
6982,5,5,Wiktor,
6983,5,5,Wiktor,
6984,5,5,Wiktor,
6985,5,5,Wiktor,
6986,5,5,Wiktor,
6987,5,5,Wiktor,
6988,5,5,Wiktor,
6989,5,5,Wiktor,
6990,5,5,Wiktor,
6991,5,5,Wiktor,
6992,5,5,Wiktor,
6993,5,5,Wiktor,
6994,5,5,Wiktor,
6995,5,5,Wiktor,
6996,5,5,Wiktor,
6997,5,5,Wiktor,
6998,5,5,Wiktor,
6999,5,5,Wiktor,
7000,5,5,Wiktor,
7001,5,5,Wiktor,
7002,5,5,Wiktor,
7003,5,5,Wiktor,
7004,5,5,Wiktor,
7005,5,5,Wiktor,
7006,5,5,Wiktor,
7007,5,5,Wiktor,
7008,5,5,Wiktor,
7009,5,5,Wiktor,
7010,5,5,Wiktor,
7011,5,5,Wiktor,
7012,5,5,Wiktor,
7013,5,5,Wiktor,
7014,5,5,Wiktor,
7015,5,5,Wiktor,
7016,5,5,Wiktor,
7017,5,5,Wiktor,
7018,5,5,Wiktor,
7019,5,5,Wiktor,
7020,5,5,Wiktor,
7021,5,5,Wiktor,
7022,5,5,Wiktor,
7023,5,5,Wiktor,
7024,5,5,Wiktor,
7025,5,5,Wiktor,
7026,5,5,Wiktor,
7027,5,5,Wiktor,
7028,5,5,Wiktor,
7029,5,5,Wiktor,
7030,5,5,Wiktor,
7031,5,5,Wiktor,
7032,5,5,Wiktor,
7033,5,5,Wiktor,
7034,5,5,Wiktor,
7035,5,5,Wiktor,
7036,5,5,Wiktor,
7037,5,5,Wiktor,
7038,5,5,Wiktor,
7039,5,5,Wiktor,
7040,5,5,Wiktor,
7041,5,5,Wiktor,
7042,5,5,Wiktor,
7043,5,5,Wiktor,
7044,5,5,Wiktor,
7045,5,5,Wiktor,
7046,5,5,Wiktor,
7047,5,5,Wiktor,
7048,5,5,Wiktor,
7049,5,5,Wiktor,
7050,5,5,Wiktor,
7051,5,5,Wiktor,
7052,5,5,Wiktor,
7053,5,5,Wiktor,
7054,5,5,Wiktor,
7055,5,5,Wiktor,
7056,5,5,Wiktor,
7057,5,5,Wiktor,
7058,5,5,Wiktor,
7059,5,5,Wiktor,
7060,5,5,Wiktor,
7061,5,5,Wiktor,
7062,5,5,Wiktor,
7063,5,5,Wiktor,
7064,5,5,Wiktor,
7065,5,5,Wiktor,
7066,5,5,Wiktor,
7067,5,5,Wiktor,
7068,5,5,Wiktor,
7069,5,5,Wiktor,
7070,5,5,Wiktor,
7071,5,5,Wiktor,
7072,5,5,Wiktor,
7073,5,5,Wiktor,
7074,5,5,Wiktor,
7075,5,5,Wiktor,
7076,5,5,Wiktor,
7077,5,5,Wiktor,
7078,5,5,Wiktor,
7079,5,5,Wiktor,
7080,5,5,Wiktor,
7081,5,5,Wiktor,
7082,5,5,Wiktor,
7083,5,5,Wiktor,
7084,5,5,Wiktor,
7085,5,5,Wiktor,
7086,5,5,Wiktor,
7087,5,5,Wiktor,
7088,5,5,Wiktor,
7089,5,5,Wiktor,
7090,5,5,Wiktor,
7091,5,5,Wiktor,
7092,5,5,Wiktor,
7093,5,5,Wiktor,
7094,5,5,Wiktor,
7095,5,5,Wiktor,
7096,5,5,Wiktor,
7097,5,5,Wiktor,
7098,5,5,Wiktor,
7099,5,5,Wiktor,
7100,5,5,Wiktor,
7101,5,5,Wiktor,
7102,5,5,Wiktor,
7103,5,5,Wiktor,
7104,5,5,Wiktor,
7105,5,5,Wiktor,
7106,5,5,Wiktor,
7107,5,5,Wiktor,
7108,5,5,Wiktor,
7109,5,5,Wiktor,
7110,5,5,Wiktor,
7111,5,5,Wiktor,
7112,5,5,Wiktor,
7113,5,5,Wiktor,
7114,5,5,Wiktor,
7115,5,5,Wiktor,
7116,5,5,Wiktor,
7117,5,5,Wiktor,
7118,5,5,Wiktor,
7119,5,5,Wiktor,
7120,5,5,Wiktor,
7121,5,5,Wiktor,
7122,5,5,Wiktor,
7123,5,5,Wiktor,
7124,5,5,Wiktor,
7125,5,5,Wiktor,
7126,5,5,Wiktor,
7127,5,5,Wiktor,
7128,5,5,Wiktor,
7129,5,5,Wiktor,
7130,5,5,Wiktor,
7131,5,5,Wiktor,
7132,5,5,Wiktor,
7133,5,5,Wiktor,
7134,5,5,Wiktor,
7135,5,5,Wiktor,
7136,5,5,Wiktor,
7137,5,5,Wiktor,
7138,5,5,Wiktor,
7139,5,5,Wiktor,
7140,5,5,Wiktor,
7141,5,5,Wiktor,
7142,5,5,Wiktor,
7143,5,5,Wiktor,
7144,5,5,Wiktor,
7145,5,5,Wiktor,
7146,5,5,Wiktor,
7147,5,5,Wiktor,
7148,5,5,Wiktor,
7149,5,5,Wiktor,
7150,5,5,Wiktor,
7151,5,5,Wiktor,
7152,5,5,Wiktor,
7153,5,5,Wiktor,
7154,5,5,Wiktor,
7155,5,5,Wiktor,
7156,5,5,Wiktor,
7157,5,5,Wiktor,
7158,5,5,Wiktor,
7159,5,5,Wiktor,
7160,5,5,Wiktor,
7161,5,5,Wiktor,
7162,5,5,Wiktor,
7163,5,5,Wiktor,
7164,5,5,Wiktor,
7165,5,5,Wiktor,
7166,5,5,Wiktor,
7167,5,5,Wiktor,
7168,5,5,Wiktor,
7169,5,5,Wiktor,
7170,5,5,Wiktor,
7171,5,5,Wiktor,
7172,5,5,Wiktor,
7173,5,5,Wiktor,
7174,5,5,Wiktor,
7175,5,5,Wiktor,
7176,5,5,Wiktor,
7177,5,5,Wiktor,
7178,5,5,Wiktor,
7179,5,5,Wiktor,
7180,5,5,Wiktor,
7181,5,5,Wiktor,
7182,5,5,Wiktor,
7183,5,5,Wiktor,
7184,5,5,Wiktor,
7185,5,5,Wiktor,
7186,5,5,Wiktor,
7187,5,5,Wiktor,
7188,5,5,Wiktor,
7189,5,5,Wiktor,
7190,5,5,Wiktor,
7191,5,5,Wiktor,
7192,5,5,Wiktor,
7193,5,5,Wiktor,
7194,5,5,Wiktor,
7195,5,5,Wiktor,
7196,5,5,Wiktor,
7197,5,5,Wiktor,
7198,5,5,Wiktor,
7199,5,5,Wiktor,
7200,5,5,Wiktor,
7201,5,5,Wiktor,
7202,5,5,Wiktor,
7203,5,5,Wiktor,
7204,5,5,Wiktor,
7205,5,5,Wiktor,
7206,5,5,Wiktor,
7207,5,5,Wiktor,
7208,5,5,Wiktor,
7209,5,5,Wiktor,
7210,5,5,Wiktor,
7211,5,5,Wiktor,
7212,5,5,Wiktor,
7213,5,5,Wiktor,
7214,5,5,Wiktor,
7215,5,5,Wiktor,
7216,5,5,Wiktor,
7217,5,5,Wiktor,
7218,5,5,Wiktor,
7219,5,5,Wiktor,
7220,5,5,Wiktor,
7221,5,5,Wiktor,
7222,5,5,Wiktor,
7223,5,5,Wiktor,
7224,5,5,Wiktor,
7225,5,5,Wiktor,
7226,5,5,Wiktor,
7227,5,5,Wiktor,
7228,5,5,Wiktor,
7229,5,5,Wiktor,
7230,5,5,Wiktor,
7231,5,5,Wiktor,
7232,5,5,Wiktor,
7233,5,5,Wiktor,
7234,5,5,Wiktor,
7235,5,5,Wiktor,
7236,5,5,Wiktor,
7237,5,5,Wiktor,
7238,5,5,Wiktor,
7239,5,5,Wiktor,
7240,5,5,Wiktor,
7241,5,5,Wiktor,
7242,5,5,Wiktor,
7243,5,5,Wiktor,
7244,5,5,Wiktor,
7245,5,5,Wiktor,
7246,5,5,Wiktor,
7247,5,5,Wiktor,
7248,5,5,Wiktor,
7249,5,5,Wiktor,
7250,5,5,Wiktor,
7251,5,5,Wiktor,
7252,5,5,Wiktor,
7253,5,5,Wiktor,
7254,5,5,Wiktor,
7255,5,5,Wiktor,
7256,5,5,Wiktor,
7257,5,5,Wiktor,
7258,5,5,Wiktor,
7259,5,5,Wiktor,
7260,5,5,Wiktor,
7261,5,5,Wiktor,
7262,5,5,Wiktor,
7263,5,5,Wiktor,
7264,5,5,Wiktor,
7265,5,5,Wiktor,
7266,5,5,Wiktor,
7267,5,5,Wiktor,
7268,5,5,Wiktor,
7269,5,5,Wiktor,
7270,5,5,Wiktor,
7271,5,5,Wiktor,
7272,5,5,Wiktor,
7273,5,5,Wiktor,
7274,5,5,Wiktor,
7275,5,5,Wiktor,
7276,5,5,Wiktor,
7277,5,5,Wiktor,
7278,5,5,Wiktor,
7279,5,5,Wiktor,
7280,5,5,Wiktor,
7281,5,5,Wiktor,
7282,5,5,Wiktor,
7283,5,5,Wiktor,
7284,5,5,Wiktor,
7285,5,5,Wiktor,
7286,5,5,Wiktor,
7287,5,5,Wiktor,
7288,5,5,Wiktor,
7289,5,5,Wiktor,
7290,5,5,Wiktor,
7291,5,5,Wiktor,
7292,5,5,Wiktor,
7293,5,5,Wiktor,
7294,5,5,Wiktor,
7295,5,5,Wiktor,
7296,5,5,Wiktor,
7297,5,5,Wiktor,
7298,5,5,Wiktor,
7299,5,5,Wiktor,
7300,5,5,Wiktor,
7301,5,5,Wiktor,
7302,5,5,Wiktor,
7303,5,5,Wiktor,
7304,5,5,Wiktor,
7305,5,5,Wiktor,
7306,5,5,Wiktor,
7307,5,5,Wiktor,
7308,5,5,Wiktor,
7309,5,5,Wiktor,
7310,5,5,Wiktor,
7311,5,5,Wiktor,
7312,5,5,Wiktor,
7313,5,5,Wiktor,
7314,5,5,Wiktor,
7315,5,5,Wiktor,
7316,5,5,Wiktor,
7317,5,5,Wiktor,
7318,5,5,Wiktor,
7319,5,5,Wiktor,
7320,5,5,Wiktor,
7321,5,5,Wiktor,
7322,5,5,Wiktor,
7323,5,5,Wiktor,
7324,5,5,Wiktor,
7325,5,5,Wiktor,
7326,5,5,Wiktor,
7327,5,5,Wiktor,
7328,5,5,Wiktor,
7329,5,5,Wiktor,
7330,5,5,Wiktor,
7331,5,5,Wiktor,
7332,5,5,Wiktor,
7333,5,5,Wiktor,
7334,5,5,Wiktor,
7335,5,5,Wiktor,
7336,5,5,Wiktor,
7337,5,5,Wiktor,
7338,5,5,Wiktor,
7339,5,5,Wiktor,
7340,5,5,Wiktor,
7341,5,5,Wiktor,
7342,5,5,Wiktor,
7343,5,5,Wiktor,
7344,5,5,Wiktor,
7345,5,5,Wiktor,
7346,5,5,Wiktor,
7347,5,5,Wiktor,
7348,5,5,Wiktor,
7349,5,5,Wiktor,
7350,5,5,Wiktor,
7351,5,5,Wiktor,
7352,5,5,Wiktor,
7353,5,5,Wiktor,
7354,5,5,Wiktor,
7355,5,5,Wiktor,
7356,5,5,Wiktor,
7357,5,5,Wiktor,
7358,5,5,Wiktor,
7359,5,5,Wiktor,
7360,5,5,Wiktor,
7361,5,5,Wiktor,
7362,5,5,Wiktor,
7363,5,5,Wiktor,
7364,5,5,Wiktor,
7365,5,5,Wiktor,
7366,5,5,Wiktor,
7367,5,5,Wiktor,
7368,5,5,Wiktor,
7369,5,5,Wiktor,
7370,5,5,Wiktor,
7371,5,5,Wiktor,
7372,5,5,Wiktor,
7373,5,5,Wiktor,
7374,5,5,Wiktor,
7375,5,5,Wiktor,
7376,5,5,Wiktor,
7377,5,5,Wiktor,
7378,5,5,Wiktor,
7379,5,5,Wiktor,
7380,5,5,Wiktor,
7381,5,5,Wiktor,
7382,5,5,Wiktor,
7383,5,5,Wiktor,
7384,5,5,Wiktor,
7385,5,5,Wiktor,
7386,5,5,Wiktor,
7387,5,5,Wiktor,
7388,5,5,Wiktor,
7389,5,5,Wiktor,
7390,5,5,Wiktor,
7391,5,5,Wiktor,
7392,5,5,Wiktor,
7393,5,5,Wiktor,
7394,5,5,Wiktor,
7395,5,5,Wiktor,
7396,5,5,Wiktor,
7397,5,5,Wiktor,
7398,5,5,Wiktor,
7399,5,5,Wiktor,
7400,5,5,Wiktor,
7401,5,5,Wiktor,
7402,5,5,Wiktor,
7403,5,5,Wiktor,
7404,5,5,Wiktor,
7405,5,5,Wiktor,
7406,5,5,Wiktor,
7407,5,5,Wiktor,
7408,5,5,Wiktor,
7409,5,5,Wiktor,
7410,5,5,Wiktor,
7411,5,5,Wiktor,
7412,5,5,Wiktor,
7413,5,5,Wiktor,
7414,5,5,Wiktor,
7415,5,5,Wiktor,
7416,5,5,Wiktor,
7417,5,5,Wiktor,
7418,5,5,Wiktor,
7419,5,5,Wiktor,
7420,5,5,Wiktor,
7421,5,5,Wiktor,
7422,5,5,Wiktor,
7423,5,5,Wiktor,
7424,5,5,Wiktor,
7425,5,5,Wiktor,
7426,5,5,Wiktor,
7427,5,5,Wiktor,
7428,5,5,Wiktor,
7429,5,5,Wiktor,
7430,5,5,Wiktor,
7431,5,5,Wiktor,
7432,5,5,Wiktor,
7433,5,5,Wiktor,
7434,5,5,Wiktor,
7435,5,5,Wiktor,
7436,5,5,Wiktor,
7437,5,5,Wiktor,
7438,5,5,Wiktor,
7439,5,5,Wiktor,
7440,5,5,Wiktor,
7441,5,5,Wiktor,
7442,5,5,Wiktor,
7443,5,5,Wiktor,
7444,5,5,Wiktor,
7445,5,5,Wiktor,
7446,5,5,Wiktor,
7447,5,5,Wiktor,
7448,5,5,Wiktor,
7449,5,5,Wiktor,
7450,5,5,Wiktor,
7451,5,5,Wiktor,
7452,5,5,Wiktor,
7453,5,5,Wiktor,
7454,5,5,Wiktor,
7455,5,5,Wiktor,
7456,5,5,Wiktor,
7457,5,5,Wiktor,
7458,5,5,Wiktor,
7459,5,5,Wiktor,
7460,5,5,Wiktor,
7461,5,5,Wiktor,
7462,5,5,Wiktor,
7463,5,5,Wiktor,
7464,5,5,Wiktor,
7465,5,5,Wiktor,
7466,5,5,Wiktor,
7467,5,5,Wiktor,
7468,5,5,Wiktor,
7469,5,5,Wiktor,
7470,5,5,Wiktor,
7471,5,5,Wiktor,
7472,5,5,Wiktor,
7473,5,5,Wiktor,
7474,5,5,Wiktor,
7475,5,5,Wiktor,
7476,5,5,Wiktor,
7477,5,5,Wiktor,
7478,5,5,Wiktor,
7479,5,5,Wiktor,
7480,5,5,Wiktor,
7481,5,5,Wiktor,
7482,5,5,Wiktor,
7483,5,5,Wiktor,
7484,5,5,Wiktor,
7485,5,5,Wiktor,
7486,5,5,Wiktor,
7487,5,5,Wiktor,
7488,5,5,Wiktor,
7489,5,5,Wiktor,
7490,5,5,Wiktor,
7491,5,5,Wiktor,
7492,5,5,Wiktor,
7493,5,5,Wiktor,
7494,5,5,Wiktor,
7495,5,5,Wiktor,
7496,5,5,Wiktor,
7497,5,5,Wiktor,
7498,5,5,Wiktor,
7499,5,5,Wiktor,
7500,5,5,Wiktor,
7501,5,5,Wiktor,
7502,5,5,Wiktor,
7503,5,5,Wiktor,
7504,5,5,Wiktor,
7505,5,5,Wiktor,
7506,5,5,Wiktor,
7507,5,5,Wiktor,
7508,5,5,Wiktor,
7509,5,5,Wiktor,
7510,5,5,Wiktor,
7511,5,5,Wiktor,
7512,5,5,Wiktor,
7513,5,5,Wiktor,
7514,5,5,Wiktor,
7515,5,5,Wiktor,
7516,5,5,Wiktor,
7517,5,5,Wiktor,
7518,5,5,Wiktor,
7519,5,5,Wiktor,
7520,5,5,Wiktor,
7521,5,5,Wiktor,
7522,5,5,Wiktor,
7523,5,5,Wiktor,
7524,5,5,Wiktor,
7525,5,5,Wiktor,
7526,5,5,Wiktor,
7527,5,5,Wiktor,
7528,5,5,Wiktor,
7529,5,5,Wiktor,
7530,5,5,Wiktor,
7531,5,5,Wiktor,
7532,5,5,Wiktor,
7533,5,5,Wiktor,
7534,5,5,Wiktor,
7535,5,5,Wiktor,
7536,5,5,Wiktor,
7537,5,5,Wiktor,
7538,5,5,Wiktor,
7539,5,5,Wiktor,
7540,5,5,Wiktor,
7541,5,5,Wiktor,
7542,5,5,Wiktor,
7543,5,5,Wiktor,
7544,5,5,Wiktor,
7545,5,5,Wiktor,
7546,5,5,Wiktor,
7547,5,5,Wiktor,
7548,5,5,Wiktor,
7549,5,5,Wiktor,
7550,5,5,Wiktor,
7551,5,5,Wiktor,
7552,5,5,Wiktor,
7553,5,5,Wiktor,
7554,5,5,Wiktor,
7555,5,5,Wiktor,
7556,5,5,Wiktor,
7557,5,5,Wiktor,
7558,5,5,Wiktor,
7559,5,5,Wiktor,
7560,5,5,Wiktor,
7561,5,5,Wiktor,
7562,5,5,Wiktor,
7563,5,5,Wiktor,
7564,5,5,Wiktor,
7565,5,5,Wiktor,
7566,5,5,Wiktor,
7567,5,5,Wiktor,
7568,5,5,Wiktor,
7569,5,5,Wiktor,
7570,5,5,Wiktor,
7571,5,5,Wiktor,
7572,5,5,Wiktor,
7573,5,5,Wiktor,
7574,5,5,Wiktor,
7575,5,5,Wiktor,
7576,5,5,Wiktor,
7577,5,5,Wiktor,
7578,5,5,Wiktor,
7579,5,5,Wiktor,
7580,5,5,Wiktor,
7581,5,5,Wiktor,
7582,5,5,Wiktor,
7583,5,5,Wiktor,
7584,5,5,Wiktor,
7585,5,5,Wiktor,
7586,5,5,Wiktor,
7587,5,5,Wiktor,
7588,5,5,Wiktor,
7589,5,5,Wiktor,
7590,5,5,Wiktor,
7591,5,5,Wiktor,
7592,5,5,Wiktor,
7593,5,5,Wiktor,
7594,5,5,Wiktor,
7595,5,5,Wiktor,
7596,5,5,Wiktor,
7597,5,5,Wiktor,
7598,5,5,Wiktor,
7599,5,5,Wiktor,
7600,5,5,Wiktor,
7601,5,5,Wiktor,
7602,5,5,Wiktor,
7603,5,5,Wiktor,
7604,5,5,Wiktor,
7605,5,5,Wiktor,
7606,5,5,Wiktor,
7607,5,5,Wiktor,
7608,5,5,Wiktor,
7609,5,5,Wiktor,
7610,5,5,Wiktor,
7611,5,5,Wiktor,
7612,5,5,Wiktor,
7613,5,5,Wiktor,
7614,5,5,Wiktor,
7615,5,5,Wiktor,
7616,5,5,Wiktor,
7617,5,5,Wiktor,
7618,5,5,Wiktor,
7619,5,5,Wiktor,
7620,5,5,Wiktor,
7621,5,5,Wiktor,
7622,5,5,Wiktor,
7623,5,5,Wiktor,
7624,5,5,Wiktor,
7625,5,5,Wiktor,
7626,5,5,Wiktor,
7627,5,5,Wiktor,
7628,5,5,Wiktor,
7629,5,5,Wiktor,
7630,5,5,Wiktor,
7631,5,5,Wiktor,
7632,5,5,Wiktor,
